19.630044,17.715171,19.554231,0.000000,0.838596,-30.000000,-18.064284,-24.789545,16.437408,9.106530,226.937838,367.711035,0.026723
14.741986,10.547344,19.920043,0.000000,11.745779,-25.093581,9.694610,-15.232602,3.811359,-19.057073,228.948205,354.623618,0.023764
19.213820,17.696401,19.900916,0.000000,3.271817,-28.951339,8.966853,-29.973067,11.204582,-19.007526,229.850931,354.578197,0.023654
17.906788,13.462587,19.190910,0.000000,11.330404,-1.982341,-16.598556,-13.474268,-0.910148,-18.447798,224.771903,354.161785,0.023205
19.999084,15.313831,19.162043,0.000000,0.417545,-29.679958,10.168160,15.888136,16.816325,-19.106563,228.613167,353.902911,0.024272
8.648183,16.699130,19.543130,0.000000,17.833759,12.001581,-8.626299,-12.354920,-16.180089,16.525610,222.064787,357.944896,0.026429
-15.624092,10.607763,5.632461,0.000000,-11.624227,0.823703,-0.033565,17.809644,0.335224,-6.614017,231.153132,348.264026,0.023923
19.832589,15.722802,19.042837,0.000000,2.647453,12.438445,-18.752824,-27.152542,11.444973,-19.007103,224.644469,352.005205,0.023624
19.630044,17.715171,19.554231,0.000000,0.838596,-30.000000,-18.064284,-24.789545,16.437408,9.106530,226.937838,367.711035,0.026723
14.741986,10.547344,19.920043,0.000000,11.745779,-25.093581,9.694610,-15.232602,3.811359,-19.057073,228.948205,354.623618,0.023764
19.213820,17.696401,19.900916,0.000000,3.271817,-28.951339,8.966853,-29.973067,11.204582,-19.007526,229.850931,354.578197,0.023654
17.906788,13.462587,19.190910,0.000000,11.330404,-1.982341,-16.598556,-13.474268,-0.910148,-18.447798,224.771903,354.161785,0.023205
19.999084,15.313831,19.162043,0.000000,0.417545,-29.679958,10.168160,15.888136,16.816325,-19.106563,228.613167,353.902911,0.024272
8.648183,16.699130,19.543130,0.000000,17.833759,12.001581,-8.626299,-12.354920,-16.180089,16.525610,222.064787,357.944896,0.026429
-15.624092,10.607763,5.632461,0.000000,-11.624227,0.823703,-0.033565,17.809644,0.335224,-6.614017,231.153132,348.264026,0.023923
19.832589,15.722802,19.042837,0.000000,2.647453,12.438445,-18.752824,-27.152542,11.444973,-19.007103,224.644469,352.005205,0.023624
