17.103925,19.682943,13.107817,0.000000,18.190820,15.115569,1.907500,16.627913,-6.108814,-14.917854,146.137867,676.544657,0.052345
19.462278,18.884825,19.989008,0.000000,19.204225,-25.186345,0.023438,18.160007,10.065690,-19.707481,144.292963,684.160499,0.049347
19.995839,1.503710,15.390200,0.000000,18.080243,-29.807370,3.760454,19.995707,19.669943,-14.722627,145.834570,692.485444,0.048524
3.406465,16.266283,18.024117,0.000000,-27.760950,10.615334,-4.495862,-15.851336,5.628338,-17.307897,145.234915,705.565810,0.037846
12.986087,8.588986,18.941418,0.000000,14.111931,-17.186708,-0.656037,-30.000000,19.998340,-19.486754,148.401837,679.876514,0.048019
15.671151,1.800926,11.388136,0.000000,12.290879,-19.562635,-0.999463,-12.659616,18.586602,-11.788902,146.836547,685.811292,0.047950
16.912075,5.115998,8.836796,0.000000,-29.997789,-19.791465,-2.555762,14.284497,3.693620,-7.864445,145.296869,713.861043,0.036902
18.727397,2.177864,12.010077,0.000000,19.777565,12.701374,-0.241170,18.806231,16.968165,-13.808485,146.637038,679.826764,0.052136
