19.630044,17.715171,19.554231,0.000000,0.838596,-30.000000,-18.064284,-24.789545,16.437408,9.106530,226.937838,367.711035,0.026723
14.741986,10.547344,19.920043,0.000000,11.745779,-25.093581,9.694610,-15.232602,3.811359,-19.057073,228.948205,354.623618,0.023764
19.213820,17.696401,19.900916,0.000000,3.271817,-28.951339,8.966853,-29.973067,11.204582,-19.007526,229.850931,354.578197,0.023654
17.906788,13.462587,19.190910,0.000000,11.330404,-1.982341,-16.598556,-13.474268,-0.910148,-18.447798,224.771903,354.161785,0.023205
19.999084,15.313831,19.162043,0.000000,0.417545,-29.679958,10.168160,15.888136,16.816325,-19.106563,228.613167,353.902911,0.024272
8.648183,16.699130,19.543130,0.000000,17.833759,12.001581,-8.626299,-12.354920,-16.180089,16.525610,222.064787,357.944896,0.026429
-15.624092,10.607763,5.632461,0.000000,-11.624227,0.823703,-0.033565,17.809644,0.335224,-6.614017,231.153132,348.264026,0.023923
19.832589,15.722802,19.042837,0.000000,2.647453,12.438445,-18.752824,-27.152542,11.444973,-19.007103,224.644469,352.005205,0.023624
19.831016,9.632077,20.000000,0.000000,17.299566,-29.559658,9.062084,-8.037124,-2.475939,-19.142929,228.938567,354.588636,0.023765
10.960461,18.392895,14.449846,0.000000,-7.068310,-0.844890,-9.683609,7.486532,16.455357,-14.528378,224.268906,353.172870,0.023691
13.768986,13.956109,16.380081,0.000000,18.923839,9.186244,14.023654,-17.626006,4.031177,-16.398395,229.321501,352.097166,0.024293
19.964605,18.077727,19.999021,0.000000,13.138766,-1.987244,-18.664707,-22.736864,3.725412,-19.251275,224.803427,354.169920,0.023205
17.653545,18.327061,10.872469,0.000000,16.975894,19.365564,16.189449,17.955397,10.747149,-11.117847,229.163686,352.302681,0.024484
13.892049,11.271049,19.999145,0.000000,-19.766218,-20.610467,5.679074,-29.994051,13.481412,-19.265695,230.126808,348.596833,0.022614
19.913040,19.998781,6.472971,0.000000,8.673875,-1.947947,-18.632724,-18.893799,-2.038892,-5.751073,224.528261,354.024524,0.023209
16.136756,19.805954,8.467320,0.000000,-8.595018,19.463963,-15.057650,-16.920346,-2.876585,-8.417044,224.621682,352.152929,0.023624
17.622437,9.198663,19.733875,0.000000,12.831301,-1.986461,-16.300725,-8.386129,-1.705618,-18.995792,224.831032,354.156060,0.023205
6.577663,18.944300,12.787123,0.000000,9.495823,-0.858488,-5.315050,2.550957,12.712495,-12.860906,224.257371,353.166284,0.023693
19.720294,19.867760,19.954824,0.000000,13.552716,-16.809739,-3.597270,-10.005998,-10.761254,-19.070515,228.930276,354.733497,0.023764
5.025561,4.676344,11.886310,0.000000,-26.438778,15.202649,-4.941859,-14.122496,4.784628,-11.706974,220.748989,347.447917,0.021635
16.421717,16.762922,7.110315,0.000000,20.000000,17.998859,-15.233648,13.116835,16.415481,-7.425136,224.530770,351.996937,0.023871
19.796432,19.819970,19.957641,0.000000,16.376549,-18.519743,-1.959225,-12.020084,-8.702881,-19.077075,228.942599,354.718942,0.023764
15.628975,13.642739,11.295234,0.000000,-3.761769,-21.163337,4.613617,-25.219174,6.174241,-10.596846,232.716731,348.046947,0.022621
18.524070,15.727215,11.493044,0.000000,16.615728,13.067435,-17.328465,17.557992,-5.522208,-11.813883,224.520788,351.889082,0.023869
17.766899,14.455164,17.814411,0.000000,13.972357,3.056634,19.484355,13.773923,-3.159118,-18.058075,229.161717,352.335858,0.024484
19.997305,20.000000,13.139750,0.000000,-0.797493,19.112429,19.560211,-22.559521,2.930062,-13.155522,229.331678,352.111779,0.024293
15.155886,13.795236,8.011094,0.000000,1.721225,19.209631,-13.961238,11.360996,14.626250,-8.336966,224.523708,351.869199,0.023870
