-6.373155,11.070452,11.519050,0.000000,6.414034,0.951589,-0.340263,-6.080973,12.609823,-10.919990,190.375139,0.037136
-5.366596,11.234145,10.134644,0.000000,2.628872,-1.546753,-0.800837,9.490430,-11.707755,-7.437221,147.342123,0.035170
1.252345,11.043514,10.469430,0.000000,-19.218735,10.467257,12.924545,13.896509,-11.506327,8.175126,229.250718,0.053682
-5.354795,10.701934,15.489561,0.000000,2.636950,-1.535680,-0.791590,15.692976,-11.175544,-12.800091,147.762461,0.035169
17.625111,19.999918,19.995652,0.000000,6.657270,-30.000000,-20.331880,-5.557623,11.615938,11.464676,155.169670,0.058400
-6.994092,16.239804,19.776889,0.000000,6.535467,14.149120,0.025199,1.988153,10.060463,9.726334,239.618808,0.044956
-5.125680,13.841814,17.555984,0.000000,15.429750,-1.241767,-0.179929,10.922567,-14.372256,-14.809870,192.240275,0.036177
13.615766,12.282063,19.710682,0.000000,-25.550101,-29.273345,-29.998918,10.024846,14.537013,10.290207,92.301529,0.040634
