13.870926,-26.946810,9.180168,0.000000,16.452574,-26.290333,-1.303004,-23.289362,-0.085058,-0.020251,523.344498,134.554709,0.034503
18.657919,-17.061041,12.142906,0.000000,-9.654217,1.606869,-7.862434,-27.635903,0.083891,-0.180452,591.723175,135.215589,0.032529
18.661655,-19.978896,12.617203,0.000000,-9.968649,1.602341,-7.548167,-28.883735,0.082468,-0.180604,591.162546,135.089857,0.032529
10.639827,-15.463809,13.421466,0.000000,-23.757603,-9.340154,-0.043257,-3.801526,-0.077305,11.160734,519.952264,357.928116,0.127084
18.203276,19.989905,15.074962,0.000000,19.879329,-29.533596,-5.916449,-29.993948,-21.185891,-1.893593,421.925447,93.808960,0.071986
17.363136,20.000000,19.912146,0.000000,-10.827475,-13.796488,9.892245,-28.888175,-21.190915,-9.202175,422.239160,93.719428,0.073311
10.307498,19.123334,18.936691,0.000000,-3.512346,-8.646164,4.481633,-28.430776,-20.313749,-8.408644,421.768550,93.716235,0.073311
-5.768038,-6.352189,4.739848,0.000000,19.997894,-10.883745,-0.252516,-12.986601,-0.021981,0.115157,610.311767,124.027082,0.023985
13.870926,-26.946810,9.180168,0.000000,16.452574,-26.290333,-1.303004,-23.289362,-0.085058,-0.020251,523.344498,134.554709,0.034503
18.657919,-17.061041,12.142906,0.000000,-9.654217,1.606869,-7.862434,-27.635903,0.083891,-0.180452,591.723175,135.215589,0.032529
18.661655,-19.978896,12.617203,0.000000,-9.968649,1.602341,-7.548167,-28.883735,0.082468,-0.180604,591.162546,135.089857,0.032529
10.639827,-15.463809,13.421466,0.000000,-23.757603,-9.340154,-0.043257,-3.801526,-0.077305,11.160734,519.952264,357.928116,0.127084
18.203276,19.989905,15.074962,0.000000,19.879329,-29.533596,-5.916449,-29.993948,-21.185891,-1.893593,421.925447,93.808960,0.071986
17.363136,20.000000,19.912146,0.000000,-10.827475,-13.796488,9.892245,-28.888175,-21.190915,-9.202175,422.239160,93.719428,0.073311
10.307498,19.123334,18.936691,0.000000,-3.512346,-8.646164,4.481633,-28.430776,-20.313749,-8.408644,421.768550,93.716235,0.073311
-5.768038,-6.352189,4.739848,0.000000,19.997894,-10.883745,-0.252516,-12.986601,-0.021981,0.115157,610.311767,124.027082,0.023985
